koi_period,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_disposition
1.5810556,2.437,33340.0,13.941,1780.0,1668.68,5985.0,4.72,0.76,FALSE POSITIVE
0.9714298,1.251,1650.0,8.81333,1981.0,2557.87,6495.0,3.89,2.18,FALSE POSITIVE
2.6520851,3.56,10880.0,,,,6054.0,4.29,,FALSE POSITIVE
2.1570462,2.3436622,17928.3672773,14.5949243,1448.8262904,1041.3249499,5863.0,4.42,1.04535,FALSE POSITIVE
1.7561019,2.858,11010.0,8.43478,1571.0,1012.39,4896.0,4.52,0.81,FALSE POSITIVE
1.2997811,2.35,7140.0,13.6803,2068.0,3036.53,6053.0,4.08,1.61,FALSE POSITIVE
1.7113115,1.562,9840.0,,1740.0,1522.7,6845.2,,,FALSE POSITIVE
3.3418892,2.084,24860.0,13.4003,928.0,123.578,4874.0,4.53,0.8,FALSE POSITIVE
0.8912218,1.846,9160.0,15.1782,2274.0,4445.59,6245.0,4.12,1.59,FALSE POSITIVE
1.5380702,2.226,8770.0,18.9812,1862.0,1996.94,6125.0,3.87,2.06,FALSE POSITIVE
1.9740614,2.1627229,19601.2829646,,1452.9285261,1053.2751311,3633.7,,,FALSE POSITIVE
1.8532983,1.197,10790.0,,1304.0,480.295,6292.8,,,FALSE POSITIVE
5.6133922,1.424,15850.0,15.2695,861.0,91.3894,5848.0,4.41,1.07,FALSE POSITIVE
3.1198404,1.7646723,8016.8009531,12.1758,1324.8877848,728.1777183,6011.2,,1.13476,CONFIRMED
2.5313956,3.128,9640.0,23.2858,2166.0,3659.88,5854.0,4.36,1.13,FALSE POSITIVE
4.2021893,2.742,9310.0,14.1363,1332.0,523.564,6702.0,4.29,1.42,FALSE POSITIVE
0.3093954,0.442,7680.0,15.7244,1789.0,1703.73,4769.0,4.59,0.73,FALSE POSITIVE
1.8639309,3.297,3640.0,14.7339,3289.0,19428.3,6527.4,4.18,1.57,FALSE POSITIVE
0.476873,1.135,1930.0,16.2032,2388.0,5402.97,5877.0,,3.57,FALSE POSITIVE
4.1273472,2.74,18840.0,20.1447,1582.0,1041.76,7795.0,4.39,1.44,FALSE POSITIVE
1.3298469,3.007,2190.0,6.98364,3735.0,32313.0,5791.1,4.69,0.81,FALSE POSITIVE
4.3170598,2.879,10240.0,12.9424,1215.0,361.994,6017.0,4.29,1.25,FALSE POSITIVE
1.764534,2.187,27120.0,23.84,2124.0,3379.0,6479.0,4.4,1.2,FALSE POSITIVE
4.4178042,2.5881434,6790.1682056,6.4020317,861.4483375,130.1481354,4864.0,4.55,0.785799,CONFIRMED
0.9399664,1.122492,587.9364245,6.6149456,3122.4488768,22464.7891996,6300.3,3.72,2.5465,FALSE POSITIVE
2.7568649,2.312,18380.0,,,,,,,FALSE POSITIVE
5.2667367,2.788,2910.0,8.71675,1106.0,248.814,5938.0,4.06,1.6,CONFIRMED
1.3176767,1.692,530.0,4.16809,2137.0,3463.78,7176.0,4.16,1.73,FALSE POSITIVE
3.310636,3.9,590.0,,935.0,126.954,3245.0,,,FALSE POSITIVE
3.121339,4.331,26300.0,9.21314,1091.0,235.634,3858.0,4.69,0.56,FALSE POSITIVE
3.0373017,4.664,6290.0,,2095.0,3202.79,4903.0,,,FALSE POSITIVE
8.0635,3.396,5180.0,24.3071,1390.0,621.088,5657.0,3.97,1.71,FALSE POSITIVE
2.6816329,2.695,3100.0,13.2689,1829.0,1859.62,7047.0,3.89,2.34,FALSE POSITIVE
1.7384809,2.6777485,3882.8974217,12.9358521,1915.6210676,3182.4341084,5540.0,3.95,1.72093,FALSE POSITIVE
5.6902814,2.344,21290.0,12.9495,925.0,121.736,5400.1,,0.86,FALSE POSITIVE
19.8875338,1.34,3020.0,13.605,565.0,17.0243,5856.2,4.07,1.57,FALSE POSITIVE
2.6342729,3.998,3190.0,,,,,,,FALSE POSITIVE
3.9365629,2.19,15461.0,8.09927,706.0,41.2897,3689.0,4.64,0.61,CONFIRMED
2.6340964,3.477,2250.0,4.1106,1601.0,1091.48,5163.2,,0.83,FALSE POSITIVE
5.0859432,2.57,7091.0,13.8966,,756.586,6360.4,,1.48,FALSE POSITIVE
1.5492212,2.287,1420.0,6.80431,2685.0,8634.8,8364.0,4.25,1.78,FALSE POSITIVE
3.1004285,3.513,12784.0,,3188.0,17168.8,8951.0,,,FALSE POSITIVE
2.3882776,3.102,12572.0,18.5453,1950.0,2401.38,5097.0,4.5,0.87,FALSE POSITIVE
3.5639862,2.135,2126.0,10.1033,1451.0,737.328,6940.9,3.85,2.41,FALSE POSITIVE
4.7150255,3.302,4566.0,17.6148,1827.0,1853.5,5756.9,3.9,1.2,FALSE POSITIVE
2.4254068,3.323,1910.0,11.0715,2552.0,7043.91,8290.0,3.95,2.51,FALSE POSITIVE
3.6923071,1.139,14130.0,14.2002,1226.0,375.352,8469.0,4.68,1.1,FALSE POSITIVE
4.8542148,5.588206,7842.3157995,18.9133256,1779.7012929,2370.8794126,7259.3,4.03,2.0394399,FALSE POSITIVE
1.38665,2.238,24680.0,15.5656,1652.0,1237.91,5444.0,4.48,0.93,FALSE POSITIVE
3.105654,1.999,12400.0,17.6225,1403.0,643.523,6241.0,4.2,1.44,FALSE POSITIVE
3.246208,3.4201513,9405.9910446,13.2996429,1471.4303775,1107.8472213,6088.0,4.24,1.34548,CONFIRMED
9.0881638,3.402,24660.0,12.8974,765.0,57.0645,5211.0,4.58,0.8,CONFIRMED
2.1547472,1.6582238,49552.1823437,11.6102486,689.8799484,53.5321999,3538.0,4.73,0.50843,CONFIRMED
4.7262208,3.2344044,9512.9165619,12.4034204,1177.5798524,454.4461913,5947.0,4.36,1.1428699,FALSE POSITIVE
6.5019596,3.078,7130.0,,2739.0,9344.79,13253.0,,,FALSE POSITIVE
1.632,1.466,5500.0,9.24379,1484.0,806.657,5997.0,4.39,1.11,FALSE POSITIVE
2.1263167,2.6213684,7318.4567789,22.1075367,2264.6722133,6216.4494671,6361.4,3.83,2.2823701,FALSE POSITIVE
8.9279009,3.278,49560.0,15.0384,570.0,17.5959,3916.0,4.59,0.67,FALSE POSITIVE
1.8012697,3.182,1800.0,3.19942,1576.0,1024.77,4570.0,4.54,0.75,FALSE POSITIVE
3.6502527,2.506,9000.0,21.323,1722.0,1462.84,6630.3,4.0,1.95,FALSE POSITIVE
5.5455798,3.1170996,8040.2832674,10.3353813,1002.1907807,238.4089829,5354.0,4.34,1.07607,CONFIRMED
3.4391954,1.6681096,32914.4087358,12.4377309,705.1521561,58.4322157,3902.0,4.62,0.637223,CONFIRMED
1.6882863,2.636,5190.0,,,,,,,FALSE POSITIVE
1.55028,1.571,23529.8,14.723,1806.0,1769.75,5039.5,,0.87,FALSE POSITIVE
3.10926,2.506,5448.84,9.58224,1338.0,532.263,5894.0,4.32,1.18,FALSE POSITIVE
3.2583798,2.196,4800.0,6.27906,1043.0,197.102,4992.1,4.44,0.9,FALSE POSITIVE
4.6747218,1.61,8200.0,4.73219,513.0,11.5347,3502.0,4.74,0.5,CONFIRMED
